global_step,stage,stage_step,K,burn_in_steps,seed_time_s,gradient_start_time_s,sampler_stratum,total_loss,multi_loss,one_step_anchor,delta_loss,delta_h,delta_hu,delta_hv,delta_c,delta_ice,delta_dz,weighted_delta_contribution,weighted_state_contribution,weighted_wet_contribution,weighted_integral_contribution,state_loss,wet_loss,integral_loss,amplitude_guard,max_channel_saturation_fraction,learning_rate,step_seconds,peak_vram_gib,raw_delta_over_bound_rms_h,saturation_fraction_h,raw_delta_over_bound_rms_hu,saturation_fraction_hu,raw_delta_over_bound_rms_hv,saturation_fraction_hv,raw_delta_over_bound_rms_c,saturation_fraction_c,raw_delta_over_bound_rms_ice,saturation_fraction_ice,raw_delta_over_bound_rms_dz,saturation_fraction_dz
4250,STAGE_C,250,4,0,80,80,early_evolution,0.04311364144086838,0.03152701258659363,0.023173261433839798,0.0008592860540375113,0.0007292190566658974,0.0007913088775239885,0.0012874302919954062,0.002138091018423438,0.00018040870781987906,2.9258046197355725e-05,0.0004296430270187557,0.026919802650809288,0.002989938296377659,0.013441658020019532,0.026919802650809288,0.02989938296377659,0.2688331604003906,0.0,0.0,0.0004106969024216348,0.8563867000048049,2.836212158203125,0.003604108700528741,0.0,0.014713738113641739,0.0,0.01385656651109457,0.0,0.01610192470252514,0.0,0.008295045234262943,0.0,0.0010364475892856717,0.0
4300,STAGE_C,300,4,0,10,10,source_active,0.038726240396499634,0.030781926587224007,0.015888625755906105,0.0011458916123956442,0.0017428376013413072,0.0009231665753759444,0.0015150336548686028,0.0016335195396095514,0.0008848473662510514,0.00017594434029888362,0.0005729458061978221,0.029675528407096863,0.0009967892430722714,0.0125265508890152,0.029675528407096863,0.009967892430722713,0.25053101778030396,0.0,0.0,0.00040845774184967754,0.8462772999773733,2.836212158203125,0.009765573777258396,0.0,0.026184983551502228,0.0,0.02288403920829296,0.0,0.0344134084880352,0.0,0.01100499089807272,0.0,0.002168205101042986,0.0
4350,STAGE_C,350,4,0,1220,1220,uniform,0.001198143232613802,0.0010394249111413956,0.00031743673025630414,2.1937157725915313e-05,2.605508143460611e-06,1.6209853129112162e-05,2.1133304471732117e-05,6.958571611903608e-05,2.0714200218208134e-05,1.374365183437476e-06,1.0968578862957656e-05,0.0006645465618930757,0.000823547225445509,0.00032223225571215153,0.0006645465618930757,0.00823547225445509,0.0064446451142430305,0.0,0.0,0.00040619712863599,0.8618133999989368,2.836212158203125,0.00025167653802782297,0.0,0.0033678545150905848,0.0,0.0036092663649469614,0.0,0.0041410657577216625,0.0,0.004149692133069038,0.0,0.0002183802134823054,0.0
4400,STAGE_C,400,4,0,40,40,uniform,0.04272018000483513,0.03286001831293106,0.019720325246453285,0.0008441666141152382,0.0014386611292138696,0.000725347432307899,0.0008813543245196342,0.0016478030011057854,0.0002009235176956281,0.00017091042536776513,0.0004220833070576191,0.026354417204856873,0.0014810092747211457,0.013596858084201814,0.026354417204856873,0.014810092747211456,0.27193716168403625,0.0,0.0,0.00040391536883141455,0.8564845999935642,2.836212158203125,0.0023168500047177076,0.0,0.014085362665355206,0.0,0.013963278383016586,0.0,0.02106546051800251,0.0,0.009023429825901985,0.0,0.0011090231128036976,0.0
4450,STAGE_C,450,4,0,30,30,uniform,0.03412723168730736,0.026881076395511627,0.014492311514914036,0.0017646243795752525,0.002122485311701894,0.0015267790295183659,0.002090278547257185,0.002661804435774684,0.0020865334663540125,9.986582881538197e-05,0.0008823121897876263,0.027319109067320824,0.0018970970064401628,0.00577305480837822,0.027319109067320824,0.018970970064401627,0.11546109616756439,0.0,0.0,0.00040161277134970343,0.8693004000233486,2.836212158203125,0.006331049837172031,0.0,0.024314187467098236,0.0,0.024004828184843063,0.0,0.03183588758111,0.0,0.007974503561854362,0.0,0.001680224435403943,0.0
4500,STAGE_C,500,4,0,700,700,uniform,0.0026025213301181793,0.0021042751614004374,0.0009964921046048403,5.7942710554925725e-05,1.2811815395252779e-05,2.631413190101739e-05,3.625100362114608e-05,0.00016651760961394757,9.335429786005989e-05,1.2407385838741902e-05,2.8971355277462862e-05,0.001959186978638172,0.0005867965519428253,0.0007378816604614258,0.001959186978638172,0.005867965519428253,0.014757633209228516,0.0,0.0,0.00039928964792569654,0.8647375999717042,2.836212158203125,0.00038728705840185285,0.0,0.004142330959439278,0.0,0.0034440390300005674,0.0,0.00487153185531497,0.0,0.003632210660725832,0.0,0.001625234610401094,0.0
4550,STAGE_C,550,4,0,690,690,uniform,0.0030135896522551775,0.0024441054556518793,0.0011389682767912745,3.9352446037810296e-05,6.78851120028412e-06,2.0754423530888744e-05,3.377571556484327e-05,9.91383712971583e-05,6.856253457954153e-05,7.095117325661704e-06,1.9676223018905148e-05,0.0011566388420760632,0.0011239390820264818,0.0015072732232511044,0.0011566388420760632,0.011239390820264816,0.030145464465022087,0.0,0.0,0.0003969463130731183,0.8624016999965534,2.836212158203125,0.0005857758806087077,0.0,0.004720011260360479,0.0,0.0038569020107388496,0.0,0.00501239113509655,0.0,0.00615484407171607,0.0,0.0011230212403461337,0.0
4600,STAGE_C,600,4,0,980,980,uniform,0.0016354407416656613,0.0013161345850676298,0.0006386122549884021,2.5132412702078e-05,4.514762167673325e-06,1.5474472093046643e-05,2.3902977773104794e-05,6.656776531599462e-05,3.02381013170816e-05,1.009639527183026e-05,1.2566206351039e-05,0.0006706318235956132,0.000653094006702304,0.0006999614648520947,0.0006706318235956132,0.006530940067023039,0.013999229297041893,0.0,0.0,0.0003945830840419966,0.8690701000159606,2.836212158203125,0.00048654156853444874,0.0,0.003873357782140374,0.0,0.0035194384399801493,0.0,0.005012502893805504,0.0,0.0039396993815898895,0.0,0.002600114094093442,0.0
4650,STAGE_C,650,4,0,60,60,early_evolution,0.030347852036356926,0.022091621533036232,0.016512461006641388,0.001248471438884735,0.0012677368940785527,0.0006727693835273385,0.0023040776140987873,0.0024912406224757433,0.000397639989387244,0.0003573634021449834,0.0006242357194423676,0.020946791395545006,0.002500840462744236,0.0015991386026144028,0.020946791395545006,0.02500840462744236,0.031982772052288055,0.0,0.0,0.00039220028077571295,0.8653790000244044,2.836212158203125,0.004371277522295713,0.0,0.014568503014743328,0.0,0.02050771191716194,0.0,0.02766362577676773,0.0,0.009153892286121845,0.0,0.001958030741661787,0.0
4700,STAGE_C,700,4,8,730,810,uniform,0.006798235233873129,0.004800892900675535,0.003994684666395187,2.9049213480902836e-05,4.376838660391513e-06,1.3783561371383257e-05,2.0760309780598618e-05,7.495726458728313e-05,5.452679397421889e-05,5.890505690331338e-06,1.4524606740451418e-05,0.003188281785696745,0.0021136585623025895,0.00027213352732360365,0.003188281785696745,0.021136585623025894,0.005442670546472073,0.0,0.0,0.0003897982258676867,1.3799534999998286,2.836212158203125,0.0003282588440924883,0.0,0.003965453244745731,0.0,0.0030996843706816435,0.0,0.004630028270184994,0.0,0.0032323335763067007,0.0,0.0010178525699302554,0.0
4750,STAGE_C,750,4,0,440,440,uniform,0.009462458081543446,0.007759725209325552,0.0034054652787745,0.00012762950791511685,8.407516725128517e-05,8.77312631928362e-05,0.00012336816871538758,0.00031108720577321947,0.00013938841584604234,2.0126806703046896e-05,6.381475395755842e-05,0.008958753198385239,0.0019306169822812082,0.00047083916142582894,0.008958753198385239,0.01930616982281208,0.009416783228516579,0.0,0.0,0.0003873772445177015,0.8671584000112489,2.836212158203125,0.0005388461286202073,0.0,0.005540190730243921,0.0,0.004325428046286106,0.0,0.005719597917050123,0.0,0.0027264594100415707,0.0,0.00025509975966997445,0.0
4800,STAGE_C,800,4,4,1330,1370,uniform,0.005918840412050486,0.0043989792466163635,0.0030397220980376005,1.565764978295192e-05,1.7743971056916052e-06,1.0030409612227231e-05,1.4831774933554698e-05,3.738033410627395e-05,2.471962034178432e-05,5.209364644542802e-06,7.82882489147596e-06,0.0009416610701009631,0.002847195789217949,0.002084236592054367,0.0009416610701009631,0.02847195789217949,0.04168473184108734,0.0,0.0,0.00038493766448787826,1.1412252999725752,2.836212158203125,0.00021073341486044228,0.0,0.0032564003486186266,0.0,0.0028236780781298876,0.0,0.004102316219359636,0.0,0.0043230075389146805,0.0,0.0003040064766537398,0.0
4850,STAGE_C,850,4,8,740,820,uniform,0.012609502300620079,0.008795693516731262,0.007627618499100208,3.202618609066121e-05,4.144559625274269e-06,1.688190604909323e-05,2.73669465968851e-05,9.357505041407421e-05,4.683968290919438e-05,3.348957534399233e-06,1.6013093045330606e-05,0.003210288006812334,0.0022178396582603456,0.004493395611643791,0.003210288006812334,0.022178396582603455,0.08986791223287582,0.0,0.0,0.00038247981605830125,1.3866029999917373,2.836212158203125,0.0003796372620854527,0.0,0.004312701523303986,0.0,0.0033639685716480017,0.0,0.004422473721206188,0.0,0.005738845095038414,0.0,0.00023760042677167803,0.0
4900,STAGE_C,900,4,4,430,470,uniform,0.027867212891578674,0.020021935924887657,0.015690553933382034,0.00010598095832392573,6.913416291354224e-05,6.94101327098906e-05,8.644721674500033e-05,0.0003012418164871633,9.35192801989615e-05,1.613309359527193e-05,5.299047916196287e-05,0.016410328447818756,0.0034494619816541673,0.003733459860086441,0.016410328447818756,0.03449461981654167,0.07466919720172882,0.0,0.0,0.0003800040319823038,1.127111200010404,2.836212158203125,0.0005968628684058785,0.0,0.005185815505683422,0.0,0.004879592452198267,0.0,0.006282498128712177,0.0,0.00479683093726635,0.0,0.00029824060038663447,0.0
4950,STAGE_C,950,4,8,640,720,uniform,0.012798722833395004,0.00898914597928524,0.007619154639542103,3.946710785385221e-05,8.775113201409113e-06,2.1265797840896994e-05,3.2356907468056306e-05,0.0001099423534469679,4.91222417622339e-05,1.5340237951022573e-05,1.9733553926926106e-05,0.0050078523345291615,0.0037698209285736087,0.0016431024298071862,0.0050078523345291615,0.037698209285736084,0.03286204859614372,0.0,0.0,0.00037751064744141885,1.3838462999556214,2.836212158203125,0.000562241009902209,0.0,0.005112010985612869,0.0,0.0040857503190636635,0.0,0.005794141441583633,0.0,0.005862063262611628,0.0,0.0005290675326250494,0.0
5000,STAGE_C,1000,4,8,0,80,early_evolution,0.05546214431524277,0.03862497955560684,0.03367432579398155,0.0008883133414201438,0.0007866658852435648,0.0006894441321492195,0.0012641879729926586,0.002281546127051115,0.0002715399023145437,3.6496141547104344e-05,0.0004441566707100719,0.028004609048366547,0.007311754673719407,0.010067480057477951,0.028004609048366547,0.07311754673719406,0.20134960114955902,0.0,0.0,0.000375,1.3649808999616653,2.836212158203125,0.003869821084663272,0.0,0.015147930942475796,0.0,0.016895277425646782,0.0,0.016669144853949547,0.0,0.010721978731453419,0.0,0.0013197280932217836,0.0
5050,STAGE_C,1050,4,0,10,10,source_active,0.020114840939641,0.016354383900761604,0.0075209131464362144,0.0011351869907230139,0.0017548806499689817,0.0007158017251640558,0.0011118812253698707,0.0017518018139526248,0.0013196497457101941,0.00015710663865320385,0.0005675934953615069,0.02009357139468193,0.0008139939978718758,0.004966920241713524,0.02009357139468193,0.008139939978718758,0.09933840483427048,0.0,0.0,0.0003724724295595218,0.8496115999878384,2.836212158203125,0.010419758036732674,0.0,0.027012400329113007,0.0,0.025946147739887238,0.0,0.036656975746154785,0.0,0.009870222769677639,0.0,0.0013631096808239818,0.0
5100,STAGE_C,1100,4,8,540,620,uniform,0.016252338886260986,0.011323542334139347,0.009857592172920704,4.313433601055294e-05,8.694642019690946e-06,2.0169292838545516e-05,3.540308171068318e-05,0.00013664465222973377,5.0933398597408086e-05,6.960944574530004e-06,2.156716800527647e-05,0.006030246615409851,0.005514800548553467,0.0012016767635941506,0.006030246615409851,0.05514800548553467,0.02403353527188301,0.0,0.0,0.0003699282783125616,1.4064638999989256,2.8364334106445312,0.00051298295147717,0.0,0.005317755974829197,0.0,0.003678088542073965,0.0,0.005324937403202057,0.0,0.0022839622106403112,0.0,0.0005063468706794083,0.0
5150,STAGE_C,1150,4,4,620,660,uniform,0.008705376647412777,0.006276208441704512,0.004858335945755243,5.0187401939183474e-05,1.6073259757831693e-05,2.446938378852792e-05,4.702749356511049e-05,0.00013942085206508636,6.924061017343774e-05,4.892808647127822e-06,2.5093700969591737e-05,0.00436481274664402,0.0026141472160816194,0.0006410428322851658,0.00436481274664402,0.026141472160816193,0.012820856645703316,0.0,0.0,0.0003673678906964727,1.1333771999925375,2.836435317993164,0.00038973690243437886,0.0,0.00441514840349555,0.0,0.004271285142749548,0.0,0.0051150135695934296,0.0,0.004402759484946728,0.0,0.0004705736937467009,0.0
5200,STAGE_C,1200,4,0,10,10,source_active,0.01684090495109558,0.013680482283234596,0.006320844870060682,0.0011387501144781709,0.0017577443504706025,0.0008008569129742682,0.0012009595520794392,0.0018391741905361414,0.0010545427212491632,0.00017922271217685193,0.0005693750572390854,0.019043441861867905,0.0009957649745047092,0.001186463236808777,0.019043441861867905,0.009957649745047092,0.023729264736175537,0.0,0.0,0.00036479161334675294,0.852274100005161,2.836435317993164,0.01099927444010973,0.0,0.029656818136572838,0.0,0.027920616790652275,0.0,0.03837847337126732,0.0,0.014168409630656242,0.0,0.001813208102248609,0.0
5250,STAGE_C,1250,4,4,760,800,uniform,0.0069951447658240795,0.005126048810780048,0.0037381919100880623,3.5668992495629936e-05,4.3228660615568515e-06,1.784821506589651e-05,2.9051287128822878e-05,9.046286140801385e-05,6.716799543937668e-05,5.160731234354898e-06,1.7834496247814968e-05,0.0019169546430930495,0.002857641316950321,0.0018356844782829286,0.0019169546430930495,0.028576413169503212,0.03671368956565857,0.0,0.0,0.0003621997950501156,1.1427095999824814,2.836435317993164,0.0005697743617929518,0.0,0.005119613371789455,0.0,0.00425689434632659,0.0,0.006596452556550503,0.0,0.006102014798671007,0.0,0.0003902274474967271,0.0
5300,STAGE_C,1300,4,0,1390,1390,uniform,0.0019462879281491041,0.0016151638701558113,0.0006622480577789247,2.379987927270122e-05,3.110075112999766e-06,1.5204808732960373e-05,2.2108903067419305e-05,4.134696064284071e-05,5.729926851927303e-05,3.729245008798898e-06,1.189993963635061e-05,0.0005905760335735977,0.0005490570329129696,0.0014132853597402573,0.0005905760335735977,0.005490570329129696,0.028265707194805145,0.0,0.0,0.00035959278669726934,0.8535952999955043,2.836435317993164,0.00043917118455283344,0.0,0.004073191899806261,0.0,0.004065871704369783,0.0,0.00431636581197381,0.0,0.007616732735186815,0.0,0.0005208988441154361,0.0
5350,STAGE_C,1350,4,4,330,370,uniform,0.039908766746520996,0.02787891775369644,0.02405969798564911,0.0001912826410261914,0.00012276771303731948,0.00016803009202703834,0.00028273978387005627,0.00043546714005060494,0.00012210234126541764,1.6588719518040307e-05,9.56413205130957e-05,0.026362616568803787,0.0043234463781118395,0.0014108620584011079,0.026362616568803787,0.04323446378111839,0.028217241168022156,0.0,0.0,0.0003569709412354136,1.1125719000119716,2.836435317993164,0.0006107037188485265,0.0,0.0066352952271699905,0.0,0.006506027188152075,0.0,0.00728851230815053,0.0,0.003691463265568018,0.0,0.00037116880412213504,0.0
5400,STAGE_C,1400,4,4,1140,1180,uniform,0.006881450302898884,0.0050657340325415134,0.0036314325407147408,2.2426835130318068e-05,2.8285169264563592e-06,1.8267495761392638e-05,2.8085074518457986e-05,6.91451205057092e-05,1.267700190510368e-05,3.5577945709519554e-06,1.1213417565159034e-05,0.0014724794309586287,0.0012938976287841797,0.003726714849472046,0.0014724794309586287,0.012938976287841797,0.07453429698944092,0.0,0.0,0.0003543346136204545,1.1341189999948256,2.836435317993164,0.0005731619894504547,0.0,0.005306622013449669,0.0,0.004734099842607975,0.0,0.004410660360008478,0.0,0.0029275172855705023,0.0,0.00036623398773372173,0.0
5450,STAGE_C,1450,4,0,20,20,uniform,0.02774636447429657,0.024165991693735123,0.00716074462980032,0.0013314180541783571,0.0016187704168260098,0.0010246896417811513,0.002114983508363366,0.0023138460237532854,0.0008463500416837633,6.986815424170345e-05,0.0006657090270891786,0.01656404882669449,0.0016284892335534096,0.019621632993221283,0.01656404882669449,0.016284892335534096,0.39243265986442566,0.0,0.0,0.0003516841607689501,0.8493836999987252,2.836740016937256,0.00973743386566639,0.0,0.02765158750116825,0.0,0.027899406850337982,0.0,0.03629952669143677,0.0,0.015521126799285412,0.0,0.0017146174795925617,0.0
5500,STAGE_C,1500,4,0,520,520,uniform,0.005528261885046959,0.004532199818640947,0.0019921238999813795,5.694204810424708e-05,2.789509562717285e-05,2.9172555514378473e-05,6.341040716506541e-05,0.00018418535182718188,2.3862119633122347e-05,1.3126736121193971e-05,2.847102405212354e-05,0.0031104194931685925,0.001878313533961773,0.0018698671832680703,0.0031104194931685925,0.01878313533961773,0.037397343665361404,0.0,0.0,0.00034901994150978924,0.8631774000241421,2.836740016937256,0.0003499803424347192,0.0,0.005450634751468897,0.0,0.004149067681282759,0.0,0.0049613420851528645,0.0,0.003332013264298439,0.0,0.0002379133366048336,0.0
5550,STAGE_C,1550,4,4,1120,1160,uniform,0.005342530552297831,0.003945793956518173,0.0027934731915593147,2.647514884301927e-05,2.8532438136608107e-06,1.9948583940276876e-05,2.2482861822936684e-05,5.6115743063855916e-05,5.4837088100612164e-05,2.6133632218261482e-06,1.3237574421509635e-05,0.0014795013703405857,0.002443196810781956,0.0012443426065146925,0.0014795013703405857,0.024431968107819557,0.024886852130293846,0.0,0.0,0.0003463423165356121,1.123157100053504,2.836740016937256,0.00032368049141950905,0.0,0.004011687356978655,0.0,0.0038785140495747328,0.0,0.004323410335928202,0.0,0.007458742707967758,0.0,0.0002558919077273458,0.0
5600,STAGE_C,1600,4,4,1050,1090,uniform,0.003760861000046134,0.0027587933000177145,0.002004135400056839,2.2925043595023453e-05,2.837067768268753e-06,1.7029504306265153e-05,2.4753073375904933e-05,5.77709470235277e-05,3.3320564398309216e-05,1.8390984450888936e-06,1.1462521797511727e-05,0.0013240461703389883,0.0011774363927543165,0.0009370991960167886,0.0013240461703389883,0.011774363927543163,0.01874198392033577,0.0,0.0,0.00034365164835397803,1.1325369999976829,2.836740016937256,0.0004612503107637167,0.0,0.004595095291733742,0.0,0.003460397943854332,0.0,0.005643811076879501,0.0,0.005670343525707722,0.0,0.00031066505471244454,0.0
5650,STAGE_C,1650,4,0,610,610,uniform,0.0027706888504326344,0.0022053224965929985,0.0011307327076792717,6.405606836779043e-05,1.0640750588208903e-05,5.2425373723963276e-05,7.305855979211628e-05,0.0001306302729062736,0.00010842501069419086,9.156409760180395e-06,3.2028034183895215e-05,0.0020276277791708708,0.0010039942339062692,0.00034489301033318047,0.0020276277791708708,0.01003994233906269,0.0068978602066636086,0.0,0.0,0.0003409483012382879,0.8690848000114784,2.836740016937256,0.0005378182977437973,0.0,0.004828137345612049,0.0,0.004173420835286379,0.0,0.005215921439230442,0.0,0.00420326367020607,0.0,0.0003347692545503378,0.0
5700,STAGE_C,1700,4,0,0,0,source_active,0.021253837272524834,0.014988662675023079,0.012423050589859486,0.0008027504081837833,0.001248974003829062,0.00040707248263061047,0.0009068901999853551,0.001374850864522159,0.0007909433334134519,8.777122275205329e-05,0.00040137520409189165,0.00995587557554245,0.0016026658937335016,0.005815679579973221,0.00995587557554245,0.016026658937335014,0.11631359159946442,0.005365049000829458,0.0,0.0003382326411784672,0.8502535999868996,2.836740016937256,0.00780204962939024,0.0,0.015786664560437202,0.0,0.01927974447607994,0.0,0.030572738498449326,0.0,0.012205097824335098,0.0,0.0013045407831668854,0.0
5750,STAGE_C,1750,4,0,70,70,early_evolution,0.03359559550881386,0.02519579604268074,0.016799598932266235,0.0006717874202877283,0.0005773858865723014,0.00045824836706742644,0.0008022800320759416,0.001734602265059948,0.00039582623867318034,6.238172500161454e-05,0.00033589371014386415,0.01974039524793625,0.007876158505678178,0.003746137768030167,0.01974039524793625,0.07876158505678177,0.07492275536060333,0.0,0.0,0.0003355050358314172,0.8581565999775194,2.836740016937256,0.003466016612946987,0.0,0.011349121108651161,0.0,0.01269080862402916,0.0,0.01929374784231186,0.0,0.00830976665019989,0.0,0.001836262410506606,0.0
5800,STAGE_C,1800,4,0,350,350,uniform,0.012145636603236198,0.009570732712745667,0.005149808246642351,0.00027424661675468087,0.00013594256597571075,0.0002668313682079315,0.00047178243403322995,0.0005544162704609334,0.00018282540258951485,3.368155739735812e-05,0.00013712330837734044,0.009560398757457733,0.0021433282643556597,0.0015534363687038422,0.009560398757457733,0.021433282643556595,0.031068727374076843,0.0,0.0,0.00033276585447123954,0.8625021000043489,2.836740016937256,0.0005907745216973126,0.0,0.007939544506371021,0.0,0.00804566964507103,0.0,0.008938521146774292,0.0,0.005244430620223284,0.0,0.0010036139283329248,0.0
5850,STAGE_C,1850,4,0,670,670,uniform,0.0018892650259658694,0.001516222138889134,0.0007460858323611319,4.756368798553012e-05,6.139016932138475e-06,2.8165086405351758e-05,3.992220081272535e-05,0.00013450106780510396,7.248000474646688e-05,4.174748028162867e-06,2.378184399276506e-05,0.0011652677785605192,0.0007858261466026306,0.00036525721661746503,0.0011652677785605192,0.007858261466026306,0.0073051443323493,0.0,0.0,0.0003300154679392429,0.8600718999514356,2.836740016937256,0.0005567717598751187,0.0,0.005971933249384165,0.0,0.004857451654970646,0.0,0.006380673497915268,0.0,0.007754480000585318,0.0,0.00033700530184432864,0.0
5900,STAGE_C,1900,4,8,190,270,uniform,0.08063390851020813,0.05407042056322098,0.0531269796192646,0.00045480483095161617,0.00019081274513155222,0.00045008299639448524,0.0011256717843934894,0.0008013441693037748,0.00011967485625064,4.124241604586132e-05,0.00022740241547580808,0.04058928042650223,0.010780173540115357,0.00499178171157837,0.04058928042650223,0.10780173540115356,0.09983563423156738,0.0,0.0,0.00032725424859373687,1.3872896999819204,2.836740016937256,0.0008995325188152492,0.0,0.010180884972214699,0.0,0.011424815282225609,0.0,0.008158093318343163,0.0,0.007874192669987679,0.0,0.0024315700866281986,0.0
5950,STAGE_C,1950,4,4,10,50,early_evolution,0.04640974476933479,0.03108002245426178,0.030659442767500877,0.0010935768950730562,0.0011244117049500346,0.0005232853000052273,0.0017179178539663553,0.0026960403192788363,0.0003465247282292694,0.00015328123117797077,0.0005467884475365281,0.020051822066307068,0.0027300024405121806,0.007546092569828034,0.020051822066307068,0.027300024405121803,0.15092185139656067,0.0,0.0,0.00032448257025962046,1.1171300999703817,2.836740016937256,0.004367307759821415,0.0,0.016702324151992798,0.0,0.0201517716050148,0.0,0.02476317808032036,0.0,0.010622397996485233,0.0,0.0028639002703130245,0.0
6000,STAGE_C,2000,4,0,870,870,uniform,0.0017622720915824175,0.001465310575440526,0.000593923032283783,2.4075341571005993e-05,2.8935612590430537e-06,1.2379529835016001e-05,1.735949990688823e-05,6.679511716356501e-05,3.608846600400284e-05,8.9358782133786e-06,1.2037670785502996e-05,0.0006235913024283946,0.000953556876629591,0.0009321806952357292,0.0006235913024283946,0.00953556876629591,0.018643613904714584,0.0,0.0,0.0003217008081777726,0.8723638000083156,2.8370304107666016,0.0002577254199422896,0.0,0.0036776033230125904,0.0,0.00303785502910614,0.0,0.004587679170072079,0.0,0.00488126277923584,0.0,0.0013712364016100764,0.0
6050,STAGE_C,2050,4,8,1250,1330,uniform,0.010171364061534405,0.007163234055042267,0.0060162595473229885,1.3748706805927213e-05,2.138653826477821e-06,1.3666054655914195e-05,1.96738892555004e-05,3.0329932997119613e-05,1.4196919437381439e-05,2.4867881620593835e-06,6.874353402963607e-06,0.0015447683399543166,0.0014231733977794648,0.005310751497745514,0.0015447683399543166,0.014231733977794647,0.10621502995491028,0.0,0.0,0.0003189093389542498,1.4392885999986902,2.8370304107666016,0.00038912371383048594,0.0,0.003846104023978114,0.0,0.0033200569450855255,0.0,0.004015177488327026,0.0,0.003402336733415723,0.0,0.000520713918376714,0.0
6100,STAGE_C,2100,4,0,20,20,source_active,0.016065053641796112,0.012603925541043282,0.006922257598489523,0.0009656117181293666,0.0014384505338966846,0.00044847873505204916,0.0009355465299449861,0.0016668708994984627,0.0011801086366176605,0.00012421494466252625,0.0004828058590646833,0.012698007747530937,0.0013098585419356824,0.002177782356739044,0.012698007747530937,0.013098585419356823,0.043555647134780884,0.0,0.0,0.0003161085405093006,0.873588300019037,2.8370304107666016,0.007308722008019686,0.0,0.020967895165085793,0.0,0.02117951400578022,0.0,0.028172487393021584,0.0,0.012191129848361015,0.0,0.0011510530021041632,0.0
6150,STAGE_C,2150,4,8,180,260,uniform,0.07818370312452316,0.052736520767211914,0.0508943647146225,0.00029132491908967495,0.00018003169680014253,0.00026336187147535384,0.0005609591607935727,0.000631119532044977,8.87160495040007e-05,2.3761100237607025e-05,0.00014566245954483747,0.03401338681578636,0.01035120114684105,0.010236441344022752,0.03401338681578636,0.10351201146841049,0.20472882688045502,0.0,0.0,0.0003132987920262005,1.389797699986957,2.8370304107666016,0.000947841617744416,0.0,0.009706064127385616,0.0,0.008823808282613754,0.0,0.006578145548701286,0.0,0.009532134979963303,0.0,0.0003949727979488671,0.0
6200,STAGE_C,2200,4,4,1250,1290,uniform,0.005730995908379555,0.004143987782299519,0.003174016484990716,2.1070009097456932e-05,2.9559178074123338e-06,1.1545229426701553e-05,1.5142054508032743e-05,5.1944527513114735e-05,4.2377589124953374e-05,2.4547314296796685e-06,1.0535004548728466e-05,0.00125068798661232,0.0010134060867130756,0.002842220664024353,0.00125068798661232,0.010134060867130756,0.05684441328048706,0.0,0.0,0.0003104804738999169,1.1513834999641404,2.8370304107666016,0.00029420843929983675,0.0,0.0029322307091206312,0.0,0.0026763922069221735,0.0,0.0040604118257761,0.0,0.004791791085153818,0.0,0.0006541211041621864,0.0
